,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Filtr cząstek stałych,Typ,Liczba drzwi,Liczba miejsc,Kolor,Akryl (niemetalizowany),Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,Gniazdo AUX,Klimatyzacja dwustrefowa,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła LED,Tapicerka skórzana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Isofix,Komputer pokładowy,Podgrzewane przednie siedzenia,Relingi dachowe,Światła przeciwmgielne,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica,Metalik,Perłowy,Możliwość finansowania,Bezwypadkowy,Serwisowany w ASO,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Hak,Alarm,Tapicerka welurowa,Gniazdo USB,Pierwszy właściciel,Klimatyzacja manualna,MP3,Poduszki boczne tylne,VAT marża,Kraj pochodzenia,Gniazdo SD,Ogrzewanie postojowe,Poduszka powietrzna chroniąca kolana,Asystent parkowania,Kamera cofania,Nawigacja GPS,Podgrzewana przednia szyba,Czujniki parkowania przednie,Odtwarzacz DVD,System Start-Stop,Faktura VAT,Leasing,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Ogranicznik prędkości,Asystent pasa ruchu,Czujnik martwego pola,lub do (przebieg km),Gwarancja dealerska (w cenie),Tuner TV,Dach panoramiczny,Szyberdach,Uszkodzony,Elektrycznie ustawiane fotele,Homologacja ciężarowa,Radio niefabryczne,Klimatyzacja czterostrefowa,Regulowane zawieszenie,Tempomat aktywny,Miesięczna rata,Podgrzewane tylne siedzenia,Łopatki zmiany biegów,Okres gwarancji producenta,Zmieniarka CD,Zarejestrowany jako zabytek,HUD (wyświetlacz przezierny),Kierownica po prawej (Anglik),Tuning,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,VIN,Matowy,Warranty if agreed with the buyer
1498,71900,"21:00, 8 lutego 2021",6079915417,Firmy,Osobowe,Opel,Mokka,,,2019,36 554 km,1 364 cm3,Benzyna,140 KM,Automatyczna,Na przednie koła,,,SUV,,,Szary,,Tak,Używane,True,True,True,True,True,,,,,,,,True,True,True,,,,True,True,,,True,True,True,True,True,True,True,True,True,,,True,,True,Tak,,,Tak,Tak,,True,,,,True,Tak,,True,,,Polska,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,37900,"21:00, 8 lutego 2021",6081687206,Firmy,Osobowe,Opel,Astra,,J (2009-2015),2013,117 000 km,1 362 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Brązowy,,Tak,Używane,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,,True,True,True,True,,True,,True,,Tak,,Tak,,,True,,,True,True,,True,True,,Tak,Niemcy,,,,,,True,,,True,,,,,DBL3FU1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,7499,"21:00, 8 lutego 2021",6081422631,Osoby prywatnej,Osobowe,Opel,Vectra,1.9 CDTI Elegance,C (2002-2008),2004,269 000 km,1 910 cm3,Diesel,120 KM,Manualna,Na przednie koła,,,Sedan,4,5,Srebrny,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,52500,"20:59, 8 lutego 2021",6081775615,Osoby prywatnej,Osobowe,Opel,Insignia,2.8 T V6 OPC,A (2008-2017),2009,78 000 km,2 792 cm3,Benzyna,325 KM,Manualna,4x4 (dołączany automatycznie),268 g/km,,Kombi,5,5,Czarny,,Tak,Używane,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,Tak,,True,,,True,,Tak,,True,,,,,,,,,True,,True,,,,,01/12/2009,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1502,7600,"20:59, 8 lutego 2021",6079287598,Osoby prywatnej,Osobowe,Opel,Meriva,1.6 16V Enjoy,I (2002-2010),2005,200 000 km,1 598 cm3,Benzyna,100 KM,Manualna,Na przednie koła,,,Minivan,5,5,Inny kolor,,,Używane,True,True,True,True,,,,,True,,,,True,True,True,,,,True,,,,True,,True,True,True,True,,,,True,True,,,True,Tak,,,Tak,,True,True,,,True,,,True,True,,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,8999,"20:58, 8 lutego 2021",6080090878,Firmy,Osobowe,Opel,Meriva,1.6 Enjoy,I (2002-2010),2006,190 000 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,161 g/km,,Kompakt,5,5,Niebieski,,,Używane,True,True,True,True,,,,,,,,,,True,True,,,,True,,,,True,,True,True,True,,,,,,,,True,True,Tak,,,Tak,Tak,,True,True,,,,,True,,,Tak,Niemcy,,,,,,,,,,,,,28/09/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,10900,"20:57, 8 lutego 2021",6077960248,Osoby prywatnej,Osobowe,Opel,Signum,,,2006,227 000 km,1 910 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,,,Kombi,5,5,Srebrny,,,Używane,True,True,True,True,True,True,,True,,True,,,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,Tak,,,Tak,Tak,True,True,,True,True,,,,True,,,Niemcy,,,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,24000,"20:56, 8 lutego 2021",6081436486,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI Cosmo,A (2008-2017),2010,235 000 km,1 956 cm3,Diesel,130 KM,Manualna,Na przednie koła,136 g/km,Tak,Kombi,5,5,Szary,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,,,,True,True,,,,True,,,,True,,Belgia,True,,True,True,,True,True,True,True,,,,10/11/2010,,True,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,
1506,69900,"20:55, 8 lutego 2021",6081506773,Firmy,Osobowe,Opel,Astra,,K (2015-),2019,7 300 km,1 400 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,,,,,Polska,,,,,,,,,,,Tak,,03/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,64500,"20:55, 8 lutego 2021",6081506762,Firmy,Osobowe,Opel,Astra,,K (2015-),2019,4 534 km,1 400 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,,5,Inny kolor,,Tak,Używane,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,,,,,Polska,,,,,,,,,,,Tak,,13/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,13900,"20:55, 8 lutego 2021",6081724873,Osoby prywatnej,Osobowe,Opel,Astra,III GTC 1.6 Enjoy,H (2004-2014),2007,189 875 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,,,Kompakt,3,5,Czarny,,,Używane,True,True,True,True,True,True,True,,True,,,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,,,True,,Tak,,Tak,Tak,,True,,,True,True,,,True,True,Tak,Niemcy,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,9900,"20:55, 8 lutego 2021",6081395547,Osoby prywatnej,Osobowe,Opel,Astra,III 1.8 Elegance,H (2004-2014),2007,220 600 km,1 796 cm3,Benzyna,125 KM,Manualna,,,,Kombi,5,,Srebrny,,,Używane,True,True,True,True,,,,,,,,,True,True,True,True,True,True,,True,True,True,,,True,True,True,,True,,,True,True,,,,Tak,,,,,True,,,True,True,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,35000,"20:55, 8 lutego 2021",6078686763,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI Cosmo 4x4 S&S,A (2008-2017),2013,134 500 km,1 956 cm3,Diesel,195 KM,Manualna,4x4 (dołączany automatycznie),146 g/km,Tak,Auta miejskie,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,,,Tak,,,True,,,True,True,Tak,,True,True,,Polska,,,,,,True,,True,,,Tak,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1511,35500,"20:55, 8 lutego 2021",6081506739,Firmy,Osobowe,Opel,Corsa,,E (2014-2019),2016,72 140 km,1 400 cm3,Benzyna,90 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,,True,,,True,,,True,True,True,,,,,,,,,True,True,True,True,True,,,,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,True,True,True,,Polska,,,,,,,,,,,Tak,,20/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,31500,"20:55, 8 lutego 2021",6082105536,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI,A (2008-2017),2011,239 000 km,1 956 cm3,Diesel,160 KM,Automatyczna,Na przednie koła,149 g/km,,Kombi,5,,Szary,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,Tak,Tak,True,True,,,True,True,,,,,,,True,,,True,,True,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1513,10900,"20:55, 8 lutego 2021",6080792465,Osoby prywatnej,Osobowe,Opel,Astra,,H (2004-2014),2005,189 000 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,,Używane,True,True,True,True,,,,,,,,,,True,True,,,,,True,,,,,True,True,True,True,,,,,True,,,True,Tak,,Tak,Tak,Tak,,True,,,True,,,True,,,,Niemcy,,,True,,,,True,,,,,,,BILL1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,29900,"20:54, 8 lutego 2021",6081775464,Osoby prywatnej,Osobowe,Opel,Astra,IV 1.6 Enjoy,J (2009-2015),2012,167 559 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,147 g/km,,Kompakt,5,5,Niebieski,,Tak,Używane,True,True,True,True,,,True,,True,,,,True,True,True,,,,,True,,,,True,True,,True,True,,,,True,True,,,,,,,Tak,Tak,,True,,,True,,Tak,True,,,,Polska,,,,,,,,,,,Tak,,28/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,49900,"20:54, 8 lutego 2021",6082122696,Firmy,Osobowe,Opel,Astra,,K (2015-),2018,99 000 km,1 398 cm3,Benzyna,150 KM,,,,,Kompakt,,,Biały,,,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,,Tak,True,True,,True,,True,Tak,,True,,,Szwajcaria,True,,,,True,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,49900,"20:54, 8 lutego 2021",6081506743,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2016,114 738 km,2 000 cm3,Diesel,160 KM,Automatyczna,Na przednie koła,,,Kompakt,5,5,Czarny,,Tak,Używane,True,True,True,True,True,,True,,True,,,,True,True,True,,True,,,True,,,,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,,True,,,Polska,,,,,,True,,,,,Tak,,23/11/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,35500,"20:54, 8 lutego 2021",6081506736,Firmy,Osobowe,Opel,Corsa,,E (2014-2019),2016,77 816 km,1 398 cm3,Benzyna,90 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Szary,,Tak,Używane,True,True,True,True,True,,True,,,True,,,True,True,True,,,,,,,,,True,True,True,True,True,,,,,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,True,True,True,,Polska,,,,,,,,,,,Tak,,01/02/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,59900,"20:53, 8 lutego 2021",6081506723,Firmy,Osobowe,Opel,Astra,,K (2015-),2019,41 397 km,1 400 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,,,True,,,,,True,True,,True,,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,,True,,Tak,Polska,,,,,,True,,True,,,,,06/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,83500,"20:53, 8 lutego 2021",6081506730,Firmy,Osobowe,Opel,Astra,,K (2015-),2019,14 285 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kombi,5,5,Inny kolor,,Tak,Używane,True,True,True,True,True,True,,True,True,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,,True,True,,Polska,,,,True,True,True,,True,,,Tak,,21/06/2019,,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1520,64500,"20:53, 8 lutego 2021",6081506693,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,64 298 km,1 400 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,,Kombi,5,5,Szary,,Tak,Używane,True,True,True,True,True,True,,,True,True,,,,True,True,True,True,,,True,,True,,True,True,True,True,True,True,True,True,,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,,True,,,Polska,,,,,,,,True,,,Tak,,19/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,49500,"20:53, 8 lutego 2021",6081506688,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,75 175 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,,Kompakt,4,5,Brązowy,,Tak,Używane,True,True,True,True,True,True,True,,True,True,,,,True,True,,True,,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,,True,,,Polska,,,,,,,,True,,,Tak,,12/09/2017,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1522,67500,"20:53, 8 lutego 2021",6081506705,Firmy,Osobowe,Opel,Astra,,K (2015-),2019,9 500 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Szary,,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,,True,True,,Polska,,,,True,True,True,,True,,True,Tak,,25/07/2019,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1523,29500,"20:53, 8 lutego 2021",6081506684,Firmy,Osobowe,Opel,Astra,,K (2015-),2016,115 000 km,1 400 cm3,Benzyna+LPG,90 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,,,True,,,,,,,True,True,,,,,,,,,True,True,True,True,True,,,,,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,True,,,,Polska,,,,,,,,,,,Tak,,28/10/2016,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
1524,22000,"20:52, 8 lutego 2021",6079887032,Osoby prywatnej,Osobowe,Opel,Astra,IV 1.7 CDTI Edition 150,J (2009-2015),2012,173 700 km,1 686 cm3,Diesel,110 KM,Manualna,Na przednie koła,,Tak,Kompakt,5,5,Niebieski,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,,True,True,,,True,True,,True,,True,Tak,,,Tak,,,True,,,,,,,True,,,,,,,,,,,,,True,,,,KOS79027,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,6500,"20:52, 8 lutego 2021",6081436527,Firmy,Osobowe,Opel,Vectra,,C (2002-2008),2005,230 000 km,1 910 cm3,Diesel,120 KM,Manualna,,,,Sedan,5,,Srebrny,,Tak,Używane,True,True,True,True,,,,,,,,,True,True,True,True,,,,,,,True,,True,True,True,True,,,,,,True,,,,,,,,True,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,28900,"20:51, 8 lutego 2021",6081506647,Firmy,Osobowe,Opel,Insignia,2.0 T Sport,A (2008-2017),2009,198 778 km,1 998 cm3,Benzyna,220 KM,Manualna,Na przednie koła,192 g/km,,Sedan,5,5,Czarny,,,Używane,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,True,Tak,,Tak,Tak,Tak,True,True,True,,,True,,,True,True,Tak,Niemcy,,,True,,,True,,True,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1527,25900,"20:50, 8 lutego 2021",6082122588,Osoby prywatnej,Osobowe,Opel,Astra,,J (2009-2015),2010,173 000 km,1 400 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,,Auta miejskie,5,5,Czarny,,,Używane,True,True,True,,,,,,,True,,,True,,True,True,,,,True,,,True,True,True,True,True,,,True,True,,,,,True,Tak,,,Tak,,,,,True,,,,,,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,18900,"20:50, 8 lutego 2021",6080791713,Osoby prywatnej,Osobowe,Opel,Corsa,,D (2006-2014),2012,86 300 km,1 250 cm3,Benzyna,90 KM,Manualna,,,,Auta miejskie,4,5,Inny kolor,,,Używane,True,True,True,True,,,True,,,True,,True,True,True,True,True,,,True,True,,,True,True,True,True,True,True,,True,,True,True,True,,True,Tak,,,,Tak,,True,,,,True,,True,True,True,,Niemcy,True,,,,,,,,,,,,,,True,,,86 300 km,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,33500,"20:49, 8 lutego 2021",6081775279,Osoby prywatnej,Osobowe,Opel,Vivaro,,I (2001-2014),2006,233 000 km,1 995 cm3,Diesel,114 KM,Manualna,Na przednie koła,,,Minivan,4,7,Niebieski,,,Używane,True,True,True,True,,,,,True,True,,,True,True,True,True,,,True,,,,True,,True,True,True,True,,,,,,,,True,Tak,,Tak,Tak,Tak,,True,True,,,,,True,,,Tak,Niemcy,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,17400,"20:48, 8 lutego 2021",6070703516,Firmy,Osobowe,Opel,Vectra,,C (2002-2008),2007,129 000 km,1 796 cm3,Benzyna,141 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Szary,,,Używane,True,True,True,True,,,,,True,,,,True,True,True,,,,True,True,,,True,,True,True,True,True,,,,True,True,,,True,Tak,,,Tak,Tak,,,,True,,True,,True,,True,Tak,Niemcy,,,,,,,,,,,,,17/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,24900,"20:47, 8 lutego 2021",6081871610,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI Cosmo ecoFLEX,A (2008-2017),2010,211 000 km,1 956 cm3,Diesel,160 KM,Manualna,Na przednie koła,129 g/km,,Sedan,4,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,,Tak,Tak,True,True,,True,,True,Tak,,True,True,Tak,Polska,,True,True,,,True,True,True,True,,,,,,True,True,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,
1532,37900,"20:46, 8 lutego 2021",6081772138,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI Sports Tourer ecoFLEXStart/Stop,A (2008-2017),2014,157 300 km,1 956 cm3,Diesel,140 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,,Używane,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,Tak,,,,,True,True,,True,True,True,,,True,True,,,,,,True,,,,True,,True,,,,,True,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,
1533,26500,"20:46, 8 lutego 2021",6082122361,Firmy,Osobowe,Opel,Meriva,1.4 T Cosmo,II (2010-),2010,89 000 km,1 364 cm3,Benzyna,120 KM,Manualna,Na przednie koła,139 g/km,,Minivan,5,5,Szary,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,,Tak,Tak,,True,,True,True,True,,True,True,,Tak,,,,,,,,,True,,,,,08/08/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,22500,"20:45, 8 lutego 2021",6081775029,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI,A (2008-2017),2010,224 000 km,1 956 cm3,Diesel,130 KM,Manualna,Na przednie koła,136 g/km,,Kombi,5,5,Czarny,,Tak,Używane,True,True,True,True,,,True,True,True,True,,,True,True,True,,,,,True,,,True,True,True,True,True,True,True,True,True,,,True,,True,,,,Tak,Tak,,True,,,,,,,True,,,Polska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,39950,"20:44, 8 lutego 2021",6082122485,Firmy,Osobowe,Opel,Mokka,1.6 CDTI Enjoy,,2015,173 700 km,1 598 cm3,Diesel,136 KM,Manualna,Na przednie koła,,,SUV,5,5,Srebrny,,,Używane,True,True,True,True,True,True,,,True,,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,,True,True,True,,True,Tak,,,Tak,Tak,True,True,,,,,,True,True,,Tak,,,,,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,17500,"20:44, 8 lutego 2021",6081775111,Osoby prywatnej,Osobowe,Opel,Zafira,1.8 Sport,B (2005-2014),2008,230 000 km,1 796 cm3,Benzyna+LPG,140 KM,Manualna,Na przednie koła,177 g/km,,Minivan,5,7,Czarny,,Tak,Używane,True,True,True,True,True,True,,,,,,,True,True,True,True,True,True,,,True,,True,True,True,,True,,,,True,,,True,,True,Tak,,,Tak,,,,,,,,,True,,,,Dania,,,,,,,True,,,,,,28/01/2009,PZ 607MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,11400,"20:44, 8 lutego 2021",6081435854,Osoby prywatnej,Osobowe,Opel,Meriva,,I (2002-2010),2009,176 125 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,,,Auta miejskie,5,5,Fioletowy,,,Używane,True,True,True,True,,,True,,,,,,True,True,True,,,,True,True,,,,,True,True,True,True,,,,True,True,,,True,Tak,,,Tak,Tak,True,True,,,,,,True,True,True,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,10800,"20:43, 8 lutego 2021",6080220110,Firmy,Osobowe,Opel,Astra,III GTC 1.6 Enjoy,H (2004-2014),2005,178 400 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,,,Coupe,3,5,Szary,,,Używane,True,True,True,True,,,,,True,True,,,True,True,True,,,True,True,True,,,True,True,True,True,True,True,,,,True,True,,,True,Tak,Tak,,Tak,Tak,,True,,True,True,,,True,True,,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,24999,"20:43, 8 lutego 2021",6081774954,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI Sports Tourer,A (2008-2017),2010,201 000 km,1 956 cm3,Diesel,160 KM,Manualna,Na przednie koła,139 g/km,,Kombi,5,5,Szary,,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,Tak,,,,,True,True,True,,,True,,,,True,,Niemcy,,,,,,True,,True,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1540,5900,"20:43, 8 lutego 2021",6081775071,Firmy,Osobowe,Opel,Tigra,,II (2004-2009),2005,178 000 km,1 248 cm3,Diesel,70 KM,Manualna,Na przednie koła,,,Kabriolet,2,2,Inny kolor,,,Używane,True,True,True,True,,,,,True,,,True,True,True,True,True,,,,,,,True,,True,True,True,,,,,,,,,,Tak,,,,,,,,,,,,True,,,,Belgia,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
1541,15999,"20:40, 2 lutego 2021",6081871417,Osoby prywatnej,Osobowe,Opel,Vectra,1.8 Cosmo,C (2002-2008),2007,209 000 km,1 796 cm3,Benzyna,140 KM,Manualna,Na przednie koła,173 g/km,,Kombi,5,5,Srebrny,,,Używane,True,True,True,True,,,True,True,True,True,,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,,,True,True,,,,True,Tak,,,,Tak,,True,True,True,True,,,,True,True,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,13500,"20:38, 8 lutego 2021",6081774914,Osoby prywatnej,Osobowe,Opel,Meriva,1.6 16V,I (2002-2010),2007,185 121 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,159 g/km,,Minivan,5,5,Czarny,,Tak,Używane,True,True,True,True,,,,,,,,,True,True,True,,,,True,,,,,,True,True,True,True,,,,True,True,,,,Tak,,,,,,,,,True,,,True,,True,Tak,Niemcy,,,True,,,,,,,,,,05/06/2007,WZY11427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,23800,"20:37, 8 lutego 2021",6081683148,Osoby prywatnej,Osobowe,Opel,Antara,2.0 CDTI Cosmo,,2009,229 000 km,1 991 cm3,Diesel,150 KM,Automatyczna,4x4 (dołączany automatycznie),238 g/km,,SUV,5,5,Czarny,,Tak,Używane,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,Tak,,,Tak,,True,True,,True,,,,True,True,True,,,True,,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
