,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba miejsc,Kolor,Metalik,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Bezwypadkowy,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja dwustrefowa,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Relingi dachowe,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik zmierzchu,Elektryczne szyby tylne,Hak,Klimatyzacja manualna,Ogranicznik prędkości,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Komputer pokładowy,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła przeciwmgielne,Tempomat,Liczba drzwi,Możliwość finansowania,Faktura VAT,Leasing,Akryl (niemetalizowany),Serwisowany w ASO,Czujniki parkowania przednie,Isofix,Nawigacja GPS,Bluetooth,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Odtwarzacz DVD,Poduszki boczne tylne,Światła LED,Tapicerka skórzana,Zmieniarka CD,Alufelgi,HUD (wyświetlacz przezierny),MP3,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Wersja,Emisja CO2,Gniazdo USB,System Start-Stop,Filtr cząstek stałych,Uszkodzony,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Pierwszy właściciel,Dach panoramiczny,Kamera cofania,Asystent parkowania,Czujnik martwego pola,Szyberdach,Klimatyzacja czterostrefowa,Łopatki zmiany biegów,VAT marża,Gwarancja dealerska (w cenie),Asystent pasa ruchu,Regulowane zawieszenie,Radio niefabryczne,Tempomat aktywny,Tuning,Podgrzewane tylne siedzenia,lub do (przebieg km),Ogrzewanie postojowe,Tuner TV,Okres gwarancji producenta,Miesięczna rata,Opłata początkowa,Liczba pozostałych rat,Homologacja ciężarowa,Kierownica po prawej (Anglik),Wartość wykupu,Matowy,VIN,Zarejestrowany jako zabytek,
30,71500,"13:28, 6 stycznia 2021",6075617983,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,85 900 km,1 968 cm3,Diesel,150 KM,Manualna,,Sedan,,Szary,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2.0 TDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,6700,"13:25, 6 stycznia 2021",6081096417,Osoby prywatnej,Osobowe,Audi,A4,B5 (1995-2001),1999,107 500 km,1 595 cm3,Benzyna,101 KM,Manualna,Na przednie koła,Sedan,5,Niebieski,Tak,,Niemcy,12/10/1999,Tak,Używane,True,True,True,True,,,,,True,,,,,True,True,True,True,,,,,,True,,True,True,True,True,True,,True,True,True,,,True,,4,,,,,Tak,,,,,,True,,,True,,,True,,,,,,1.6,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
32,31900,"13:08, 6 stycznia 2021",6081032176,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,241 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Sedan,5,Czarny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,,True,True,,True,True,True,True,5,,,,,Tak,True,True,True,True,True,,True,True,True,True,,True,True,,True,True,True,,123 g/km,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
33,10500,"13:03, 6 stycznia 2021",6076696721,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2003,204 912 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Sedan,5,Czarny,,,,,,Używane,True,True,True,True,,,,True,,True,,,,True,True,True,,,,,,,,,True,True,,True,,,,,True,,,True,,4,,,,,,,True,,,,,,,,,,,True,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,62900,"13:03, 6 stycznia 2021",6081031924,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,171 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,Czarny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,,True,True,,True,True,True,True,5,,,,,Tak,True,True,True,True,True,,True,True,True,True,,True,True,,True,True,True,,109 g/km,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
35,27900,"12:47, 6 stycznia 2021",6081095936,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,297 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,,19/06/2008,Tak,Używane,True,True,True,True,,,,True,True,,,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,,True,True,True,,,True,True,5,,,,,Tak,,,True,True,,,,,True,,,,True,,,,,2.0 TDI,149 g/km,True,,,,LSW43220,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,94900,"12:27, 6 stycznia 2021",6080408964,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,179 000 km,2 967 cm3,Diesel,218 KM,Automatyczna,4x4 (stały),Kombi,5,Czarny,Tak,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,Tak,Tak,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,Avant 3.0 TDI quattro S tronic,123 g/km,True,True,,,,Tak,Tak,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
37,41000,"12:27, 6 stycznia 2021",6076780449,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2011,162 000 km,1 800 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,,Szwajcaria,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tak,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,WT3234C,Tak,Tak,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,
38,102900,"12:25, 6 stycznia 2021",6080401529,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,189 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,4x4 (stały),Kombi,5,Szary,Tak,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,Tak,Tak,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,Avant 3.0 TDI quattro tiptronic,134 g/km,True,True,,,,Tak,Tak,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,
39,58900,"12:22, 6 stycznia 2021",6081095633,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2015,150 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Brązowy,,Tak,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,Tak,,,Tak,,,True,True,True,,,,True,True,True,,True,,True,,,2.0 TDI Design,104 g/km,True,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,16500,"12:17, 6 stycznia 2021",6080979819,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2004,260 000 km,1 781 cm3,Benzyna+LPG,163 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,Niemcy,29/05/2018,,Używane,True,True,True,True,,,,True,,True,True,,,True,True,True,True,,,,,,True,,,True,True,True,,,True,True,,,,True,True,5,,,,,,,,,,,,,,True,,,True,,,,,,Avant 1.8T,,,,,,SZY44946,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,89900,"12:12, 6 stycznia 2021",6079767945,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,172 352 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Kombi,5,Biały,,Tak,Niemcy,,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,,,,,Tak,True,True,True,True,True,,True,True,True,True,True,True,True,,True,,True,2.0 TDI Design S tronic,107 g/km,True,True,,,,,Tak,,,,,,True,True,Tak,,True,True,,True,,,,,,,,,,,,,,,,
42,18900,"12:01, 6 stycznia 2021",6080979414,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2005,209 400 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,,Austria,,,Używane,True,True,True,True,,True,,True,,,True,,,True,True,True,,,,True,,,True,,,True,True,True,True,True,,True,True,True,,True,,5,Tak,,,,Tak,,True,,,,,,,,,,,True,,,,,Avant 1.6,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
43,27900,"11:57, 6 stycznia 2021",6081095337,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2010,299 400 km,1 968 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,Szary,Tak,,Belgia,01/10/2010,Tak,Używane,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,,,,,True,,True,True,True,,,True,True,True,True,True,True,True,5,,,,,,,True,True,,True,,,,,,,,True,,True,,,2.0 TDI,140 g/km,,True,Tak,,TSZ44227,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,17900,"11:41, 6 stycznia 2021",6080978970,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2005,229 000 km,1 595 cm3,Benzyna+LPG,102 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,,Niemcy,,,Używane,True,True,True,True,,,,True,,True,,,,True,True,True,,,True,,,,True,,,True,True,True,True,,True,True,True,True,,True,,4,Tak,,,,,,,True,,True,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,24900,"11:17, 6 stycznia 2021",6078290343,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,349 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Sedan,5,Szary,,,,,,Używane,True,,True,True,True,True,,True,,,,True,True,True,True,True,,True,True,,,,,True,True,True,,True,True,,True,,True,True,,True,,4,,,,,,,,,,True,,True,,,True,,,True,,,,,2.0 TDI,144 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,78999,"11:17, 6 stycznia 2021",6080896524,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,149 349 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Sedan,5,Szary,Tak,,,,Tak,Używane,True,True,True,True,True,,True,True,True,True,,,,,True,True,True,True,True,,,True,,,,True,True,True,True,True,,,True,True,,True,True,4,Tak,,,,Tak,True,True,True,True,True,,True,,,True,,,True,,,,,2.0 TDI clean diesel,114 g/km,True,True,,,,Tak,Tak,,,True,True,,,,,,True,,,True,,,,,,,,,,,,,,,,
47,13900,"11:04, 6 stycznia 2021",6081009328,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2002,209 645 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Sedan,5,Złoty,,,Niemcy,,Tak,Używane,True,True,True,True,True,True,,True,True,True,,,,True,True,True,True,,,,,,True,,True,True,True,True,True,,True,,True,True,,True,,5,,,,,Tak,,True,,,True,,,,,,,,True,,True,True,True,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
48,14900,"10:57, 6 stycznia 2021",6081094561,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2002,245 000 km,1 781 cm3,Benzyna+LPG,150 KM,Manualna,Na przednie koła,Kombi,5,Szary,,,,,,Używane,True,True,True,True,,,,True,,,,,,True,True,True,True,,,,,,,,,True,True,True,,,True,True,True,,,,True,5,,,,,,,,,,,,,,,,,,True,,True,,,Avant 1.8T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,17700,"10:43, 6 stycznia 2021",6079542794,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2004,214 800 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,,,23/12/2004,,Używane,True,True,,True,,,,True,,,True,True,,True,True,True,,,,,,,,,,True,True,,,,True,True,True,True,,,,5,,,,,Tak,,,,,,,True,,,,,,True,,True,,,Avant 1.8T,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,61900,"09:57, 6 stycznia 2021",6079785385,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,126 000 km,1 984 cm3,Benzyna,180 KM,Manualna,4x4 (stały),Sedan,5,Szary,,Tak,Szwecja,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,True,,True,True,4,Tak,,,,Tak,,True,,True,True,True,True,,True,True,,,True,,True,,,2.0 TFSI Flexible Fuel Quattro,159 g/km,,True,,,,,,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,
51,30500,"09:42, 6 stycznia 2021",6079708059,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2010,220 000 km,1 968 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,5,Tak,,,,,,,,,,,,,,,,,,,,,,2.0 TDI,123 g/km,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
52,149700,"09:17, 6 stycznia 2021",6080603181,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,1 km,1 968 cm3,Diesel,163 KM,Automatyczna,Na przednie koła,Sedan,5,Czarny,,,Polska,,Tak,Nowe,True,True,True,True,,,,,,True,,,True,,True,True,True,,True,,,,True,True,,True,,True,True,,True,True,True,True,,,True,4,Tak,Tak,,,,,True,True,True,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,82900,"09:17, 6 stycznia 2021",6080976583,Firmy,Osobowe,Audi,A4,B9 (2015-),2017,175 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,4x4 (stały),Kombi,5,Szary,Tak,,,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,5,Tak,Tak,,,Tak,True,True,True,True,True,True,True,True,True,True,True,,True,,True,,True,2.0 TDI Quattro Design S tronic,116 g/km,True,True,,,,,Tak,,True,,True,,True,True,,,True,,,True,,,,,,,,,,,,,,,,
54,58900,"09:07, 6 stycznia 2021",6081093923,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,198 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,,,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,,True,True,,True,True,True,,True,5,,,,,Tak,,True,True,True,True,,,,True,True,,,True,,True,,,2.0 TDI,124 g/km,True,,,,,,Tak,True,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,
55,133500,"08:32, 6 stycznia 2021",6079836227,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,5 km,1 984 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,Sedan,5,Srebrny,Tak,,Polska,,Tak,Nowe,True,True,True,True,,True,,True,True,True,,,True,,True,True,True,True,True,,,True,True,True,,,True,,True,,True,True,True,True,True,,True,5,Tak,Tak,Tak,,,True,True,,True,True,,,,,True,,,True,,True,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,16400,"08:18, 6 stycznia 2021",6080706974,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2007,199 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,5,Tak,,,,Tak,True,,True,True,True,,,,True,,,,True,,,,,Avant 2.0 TDI,156 g/km,True,,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
57,75900,"07:27, 6 stycznia 2021",6079670311,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,199 900 km,1 995 cm3,Diesel,190 KM,Automatyczna,4x4 (stały),Kombi,5,Czarny,Tak,,Niemcy,,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,5,,,,,Tak,True,True,True,True,True,True,True,True,True,True,,,True,,True,,True,,,True,True,,,,Tak,,,True,,True,,True,True,Tak,,,True,,True,,,,,,,,,,,,,,,,
58,28800,"06:20, 6 stycznia 2021",6080891218,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2009,179 000 km,1 800 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,,,,Tak,Używane,True,True,True,True,True,True,,,True,True,True,True,,True,True,True,True,True,True,,,,True,,,True,True,True,True,True,True,True,True,True,,True,,4,,,,,Tak,,True,,True,,,,,True,True,True,True,True,,,,True,B8 (2007-2015),,,,,,,,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
59,29500,"23:42, 5 stycznia 2021",6080975457,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,289 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Kombi,5,Srebrny,,,,12/06/2008,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tak,,,,,,,,,,,,,,,,,,,,,,Avant 2.0 TDI Multitronic,167 g/km,,,,,WOR59135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,99000,"22:47, 5 stycznia 2021",6078868954,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2018,32 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,4x4 (dołączany automatycznie),Sedan,5,Czarny,Tak,,,,,Używane,True,True,True,True,True,True,,True,True,True,,True,True,,True,True,True,True,True,,,,,True,,True,True,True,True,True,True,,True,True,,,True,4,Tak,,Tak,,,True,True,True,True,True,True,True,,,,True,,True,,,,,2.0 TFSI Quattro Sport S tronic,,True,True,,,,Tak,,,True,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,
61,34900,"22:18, 5 stycznia 2021",6080975020,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2011,224 000 km,1 968 cm3,Diesel,170 KM,Manualna,4x4 (stały),Kombi,5,Inny kolor,,Tak,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,5,,,,,Tak,True,True,True,True,True,,True,,True,True,,,True,,True,,,2.0 TDI Quattro Prime Line,149 g/km,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
62,51900,"21:53, 5 stycznia 2021",6078258843,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2015,180 000 km,1 968 cm3,Diesel,136 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,,Belgia,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,,True,,True,True,True,True,,True,True,True,True,True,True,True,5,,,,,Tak,True,True,True,True,True,,,,,True,True,,True,,True,,,,,True,True,,,,Tak,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
63,38900,"21:28, 5 stycznia 2021",6081090540,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2011,218 476 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,Tak,Belgia,,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,,,,,Tak,,True,True,True,True,,True,,True,True,True,,True,,,,,2.0 TDI Limited Edition,149 g/km,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
64,49900,"21:16, 5 stycznia 2021",6081090427,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,219 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,Kombi,,Inny kolor,,,,,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,,,,True,True,,True,,True,True,,True,True,True,True,True,True,,5,,,,,,True,True,True,True,True,,True,,True,True,,,True,,True,,,2.0 TDI,,,True,,,,Tak,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
65,169600,"21:11, 5 stycznia 2021",6076773291,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,10 km,1 984 cm3,Benzyna,190 KM,Automatyczna,Na przednie koła,Sedan,5,Srebrny,,,Polska,,Tak,Nowe,True,True,True,True,True,True,,True,True,True,,,True,,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,Tak,Tak,Tak,,True,True,True,True,True,True,,,,True,True,,True,,True,,,40 TFSI Advanced S tronic,133 g/km,True,True,,,GWE0845N,,,,True,,True,,,True,,,True,,,True,,,90 000 km,,,,,,,,,,,,,
66,6800,"21:05, 5 stycznia 2021",6081011265,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2000,241 500 km,2 000 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Sedan,5,Szary,Tak,,Niemcy,16/12/2000,Tak,Używane,True,True,True,True,,,,True,True,True,,,,True,,True,,,,,,,True,,,True,True,True,True,,True,,True,True,,True,,4,,,,,,,,,,,,,,,,,,True,,,,,B6 (2000-2004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,66000,"21:01, 5 stycznia 2021",6055380733,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,140 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,Srebrny,,Tak,Niemcy,,Tak,Używane,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,,True,True,,,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,5,,,,,Tak,True,True,True,True,True,True,,,,True,True,,True,,True,,,2.0 TDI,,,True,,,,Tak,Tak,,True,,,True,,True,,,True,,,True,,,,True,,,,,,,,,,,,
68,7000,"20:41, 5 stycznia 2021",6081090022,Osoby prywatnej,Osobowe,Audi,A4,B5 (1995-2001),2001,293 000 km,1 896 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,,,,Używane,True,True,True,True,,,True,,,,,,,True,True,True,,,,,,,,,,True,True,,True,,,True,,,,,,5,,,,,,,,,True,,,,,,,True,,True,,True,,,Avant 1.9 TDI,,True,,,,SK074GV,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
69,68200,"20:00, 5 stycznia 2021",6078312129,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2017,209 800 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,Biały,,,,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,5,Tak,,,,Tak,True,True,True,True,True,,True,True,,True,,,True,,,,True,2.0 TDI,,True,True,,,,Tak,Tak,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,
70,90310,"19:51, 5 stycznia 2021",6080991112,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2020,39 000 km,1 984 cm3,Benzyna,190 KM,Automatyczna,Na przednie koła,Sedan,5,Czarny,Tak,,,01/02/2020,,Używane,True,True,True,True,True,True,,True,,True,,,True,,True,True,True,True,True,,,,True,True,,True,True,True,True,True,True,True,,True,True,True,True,5,,,,,,True,True,True,True,True,,,,True,True,,,True,,True,,True,40 TFSI Sport S tronic,133 g/km,True,True,,,DLU86993,,,,True,True,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,
71,50900,"19:18, 5 stycznia 2021",6080425462,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2013,206 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,Tak,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,5,Tak,,,,Tak,True,True,True,True,True,True,True,,True,True,True,True,True,,True,,,Avant 2.0 TDI DPF,124 g/km,True,True,,,,,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
72,79000,"18:44, 5 stycznia 2021",6080971205,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2014,121 000 km,1 984 cm3,Benzyna,224 KM,Manualna,4x4 (stały),Kombi,5,Czarny,Tak,,Polska,01/12/2014,Tak,Używane,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,5,,Tak,,,Tak,,True,,,True,True,True,True,True,True,,,,,True,True,,2.0 TFSI Quattro,154 g/km,,True,Tak,,WU3226H,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,13900,"18:27, 5 stycznia 2021",6079388583,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2004,305 000 km,1 896 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kombi,5,Beżowy,Tak,,,,Tak,Używane,True,True,True,True,,True,,True,True,True,True,,,True,True,True,True,True,,,,,,,,True,True,,True,True,True,True,,True,,,,5,,,,,Tak,,,,,True,,,,,,True,,True,,,,,Avant 1.9 TDI,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,44500,"18:13, 5 stycznia 2021",6079996197,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2013,210 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,Niemcy,28/06/2013,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,5,,,,,Tak,True,True,True,True,True,,,,True,True,,,True,,True,True,True,2.0 TDI,124 g/km,True,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
