,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Hak,Komputer pokładowy,Podgrzewane przednie siedzenia,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektryczne szyby tylne,Isofix,Kurtyny powietrzne,Poduszki boczne tylne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Podgrzewane lusterka boczne,Relingi dachowe,Emisja CO2,Pierwszy właściciel,Bezwypadkowy,Gniazdo AUX,Ogranicznik prędkości,Poduszki boczne przednie,Światła LED,Bluetooth,Czujniki parkowania przednie,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Czujniki parkowania tylne,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tempomat,Kraj pochodzenia,Klimatyzacja manualna,VAT marża,Możliwość finansowania,Serwisowany w ASO,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Tapicerka skórzana,Światła Xenonowe,Akryl (niemetalizowany),Odtwarzacz DVD,Radio niefabryczne,Tapicerka welurowa,VIN,Perłowy,Kamera cofania,Leasing,Dach panoramiczny,HUD (wyświetlacz przezierny),Asystent parkowania,Regulowane zawieszenie,Szyberdach,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,Podgrzewana przednia szyba,Podgrzewane tylne siedzenia,Tempomat aktywny,Faktura VAT,Uszkodzony,Łopatki zmiany biegów,Gwarancja dealerska (w cenie),Tuning,Okres gwarancji producenta,Klimatyzacja czterostrefowa,lub do (przebieg km),Miesięczna rata,Filtr cząstek stałych,Tuner TV,Ogrzewanie postojowe,Homologacja ciężarowa,Matowy,Zarejestrowany jako zabytek,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Warranty if agreed with the buyer,
8242,24900,"12:01, 29 stycznia 2021",6081749791,Osoby prywatnej,Osobowe,Renault,Clio,1.2 16V,IV (2012-2018),2013,128 000 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Żółty,,27/02/2013,,Tak,Używane,True,True,True,True,,,,True,,,,True,True,,,,True,,,,True,True,True,True,,,,,,133 g/km,,,,,,,True,,True,,,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,43900,"12:01, 29 stycznia 2021",6081029090,Firmy,Osobowe,Renault,Megane,,,2017,42 000 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Biały,,12/10/2017,SK839TF,Tak,Używane,True,True,True,,,,,True,,,True,True,True,,,,True,True,,,True,,True,,,True,,True,,,Tak,Tak,,,True,,,,True,,,,,,,,,True,Polska,True,Tak,Tak,Tak,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,73677,"11:57, 29 stycznia 2021",6081751557,Firmy,Osobowe,Renault,Master,,IV (2010-),2014,308 000 km,2 299 cm3,Diesel,125 KM,Manualna,Na przednie koła,Minivan,4,9,Biały,,,,,Używane,True,True,True,True,True,,,True,True,,True,True,,,True,,,,,True,True,True,True,True,True,True,,True,,,Tak,Tak,True,True,,,True,,True,,True,,,,,True,,True,Szwecja,True,,Tak,Tak,,,True,,,Tak,,,True,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,True,,,,,,,,,
8245,37900,"11:53, 29 stycznia 2021",6080740394,Osoby prywatnej,Osobowe,Renault,Captur,1.2 TCe Intens EDC,I (2013-2019),2014,32 000 km,1 197 cm3,Benzyna,120 KM,Automatyczna,Na przednie koła,SUV,5,5,Srebrny,Tak,15/04/2015,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,125 g/km,,,True,,True,True,True,,True,True,,True,True,True,,True,True,True,Niemcy,,Tak,Tak,Tak,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,70800,"11:49, 29 stycznia 2021",6081168194,Firmy,Osobowe,Renault,Captur,1.0 TCe Zen,II (2019-),2020,7 000 km,999 cm3,Benzyna,100 KM,Manualna,Na przednie koła,SUV,5,5,Biały,,02/07/2020,NO6703V,Tak,Używane,True,True,True,True,True,,,True,,,,True,True,,,True,True,,,True,True,True,True,,True,True,,True,,,Tak,Tak,,True,True,True,True,,True,,True,True,True,True,,,True,True,Polska,True,,,Tak,,,,,,,,,,,,,,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,
8247,10900,"11:48, 29 stycznia 2021",6078951233,Osoby prywatnej,Osobowe,Renault,Zoe,(ohne Batterie) 22 kwh,,2015,59 900 km,,Elektryczny,88 KM,Automatyczna,Na przednie koła,Kompakt,5,5,Biały,,,,,Używane,True,True,True,True,,True,,True,,,True,,True,,True,True,True,True,,True,True,True,,True,,,True,True,,,,,True,,True,True,True,,True,,True,,True,True,True,True,True,True,Francja,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
8248,3900,"11:47, 29 stycznia 2021",6069354669,Firmy,Osobowe,Renault,Modus,,,2006,299 512 km,1 461 cm3,Diesel,85 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Bordowy,Tak,,,,Używane,True,,,True,,,,,,,True,,True,,,,True,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,Niemcy,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,20900,"11:47, 29 stycznia 2021",6059070881,Firmy,Osobowe,Renault,Kangoo,1.5 dCi Oasis,II (2008-),2013,331 000 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,,,Używane,True,True,True,True,,,,True,,True,True,True,True,True,,,True,,,,True,True,True,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,Belgia,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,16900,"11:47, 29 stycznia 2021",6056353407,Firmy,Osobowe,Renault,Kangoo,,II (2008-),2009,368 000 km,1 461 cm3,Diesel,70 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,,,,,Używane,True,True,True,True,,,,,,True,True,True,True,True,,,True,,,,True,True,True,,,True,,True,,,Tak,Tak,,,,,,,,,True,,,,,,,,Niemcy,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8251,38900,"11:46, 29 stycznia 2021",6077988137,Osoby prywatnej,Osobowe,Renault,Captur,0.9 Energy TCe Life,I (2013-2019),2016,21 000 km,898 cm3,Benzyna,90 KM,Manualna,,Minivan,5,5,Beżowy,,30/05/2016,,,Używane,True,True,True,True,True,,,True,,True,,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,True,,,,,True,,True,True,True,,True,,,True,True,True,,True,True,True,Francja,,,,Tak,,,True,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,30999,"11:36, 29 stycznia 2021",6081402450,Firmy,Osobowe,Renault,Scenic,Xmod 1.2 TCE Energy Bose Edition,IV (2013-),2013,111 000 km,1 198 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Minivan,5,5,Biały,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,,140 g/km,Tak,Tak,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,Szwajcaria,,,,Tak,True,,True,True,,,True,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,
8253,64900,"11:36, 29 stycznia 2021",6077980375,Firmy,Osobowe,Renault,Megane,1.3 TCe FAP Limited EDC,IV (2016-),2019,27 000 km,1 332 cm3,Benzyna,140 KM,Automatyczna,Na przednie koła,Kompakt,5,5,Beżowy,Tak,25/04/2019,WT97165,Tak,Używane,True,True,True,True,,,,True,,True,,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,Polska,,,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,28/05/2021,,,,,,,,,,,,,,,
8254,26900,"11:31, 29 stycznia 2021",6080445066,Osoby prywatnej,Osobowe,Renault,Megane,1.5 dCi Energy Life,III (2008-2016),2016,150 271 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,WF9957L,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,,True,True,90 g/km,Tak,,True,True,True,True,True,,True,,True,True,,True,True,,True,True,Polska,True,,Tak,Tak,,,True,,,,,,True,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
8255,8300,"11:29, 29 stycznia 2021",6077082859,Osoby prywatnej,Osobowe,Renault,Scenic,2.0 16V Expression,II (2003-2009),2007,144 000 km,1 998 cm3,Benzyna,134 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,05/05/2007,,,Używane,True,True,True,True,,,,True,,,True,True,True,True,,True,,,,True,True,True,True,True,,,True,True,,192 g/km,,,,,,,,,,True,,True,,True,,,,True,,,,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
8256,10900,"11:26, 29 stycznia 2021",6081401760,Firmy,Osobowe,Renault,Clio,1.2 16V Dynamique,III (2005-2012),2007,136 000 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,Tak,19/10/2007,AA12345,,Używane,True,True,True,True,True,,,True,,True,True,True,True,,,,True,True,,,True,True,True,,,True,,True,,,,,,,,,,,,,True,,,,,,,,Austria,True,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8257,39975,"11:23, 29 stycznia 2021",6081748974,Firmy,Osobowe,Renault,Megane,Grandtour ENERGY dCi 110,IV (2016-),2018,34 000 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,Używane,True,,,True,,,,,,True,True,True,,True,,True,True,True,True,,True,True,True,True,,True,True,,,,,,True,,,,,,,True,True,,,,,,True,True,Niemcy,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,
8258,13800,"11:21, 29 stycznia 2021",6080941608,Firmy,Osobowe,Renault,Grand Scenic,Gr 1.5 dCi Tech Run,III (2009-2013),2010,226 000 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,10/05/2011,,,Używane,True,True,True,True,True,,True,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,True,,135 g/km,,,True,,True,,True,,True,,True,,,,,,,True,,True,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259,19900,"11:19, 29 stycznia 2021",6080041469,Firmy,Osobowe,Renault,Megane,1.6 16V Authentique,III (2008-2016),2011,179 000 km,1 598 cm3,Benzyna,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,,,,Używane,True,True,True,True,True,,True,,True,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,,Tak,,True,,True,,,,,,,True,,,,True,True,,Dania,True,Tak,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,15900,"11:18, 29 stycznia 2021",6080792387,Firmy,Osobowe,Renault,Megane,,III (2008-2016),2009,143 000 km,1 461 cm3,Diesel,106 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,Tak,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261,9200,"11:13, 29 stycznia 2021",6077849150,Osoby prywatnej,Osobowe,Renault,Twingo,1.2 8V Access,II (2007-2014),2010,141 152 km,1 149 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Auta małe,3,4,Czerwony,Tak,,,Tak,Używane,True,True,True,True,,,,True,,,True,,True,True,,,True,True,,,True,True,,,,,,True,,130 g/km,,Tak,True,,True,,True,,True,,True,,,,,,,,,True,Tak,,Tak,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,7800,"11:13, 29 stycznia 2021",6081400852,Osoby prywatnej,Osobowe,Renault,Scenic,1.6 Confort Privilege,II (2003-2009),2005,278 000 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,,,,Tak,,,,,,,,,,True,True,,,,,True,,,Tak,,Tak,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,14999,"11:13, 29 stycznia 2021",6081748099,Osoby prywatnej,Osobowe,Renault,Trafic,,II (2001-2014),2003,374 000 km,1 900 cm3,Diesel,101 KM,Manualna,Na przednie koła,Minivan,4,8,Srebrny,Tak,29/01/2003,,Tak,Używane,True,True,True,True,,,True,,,True,True,True,True,,,,,,,,True,True,True,,,,,True,,,,Tak,,,,,,,,,,,,True,,True,,,Niemcy,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
8264,16900,"11:12, 29 stycznia 2021",6076961005,Firmy,Osobowe,Renault,Espace,,IV (2003-2014),2008,250 000 km,2 000 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,5,Inny kolor,Tak,,,,Używane,True,True,True,True,,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,,,True,,,Tak,,,True,,,,,True,,,True,,,,,True,Francja,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,9300,"11:11, 29 stycznia 2021",6081400758,Firmy,Osobowe,Renault,Clio,1.2 16V 75,III (2005-2012),2006,107 300 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Srebrny,Tak,05/04/2006,,,Używane,True,True,True,True,,,,True,,,,True,True,,,,True,,,True,True,True,True,,,,,,,135 g/km,Tak,Tak,,,True,,,,,,,,,,,,,,,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,1500,"11:10, 29 stycznia 2021",6080124068,Osoby prywatnej,Osobowe,Renault,Megane,,II (2002-2008),2003,238 381 km,1 461 cm3,Diesel,80 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Inny kolor,,,,Tak,Używane,True,True,True,True,,,,True,,True,True,True,,True,,True,,,,,True,,True,True,,,,,,,,,,,,True,,,,,,,True,,,,True,,Francja,True,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
8267,10000,"11:10, 29 stycznia 2021",6081400683,Osoby prywatnej,Osobowe,Renault,Twingo,,II (2007-2014),2009,160 700 km,1 149 cm3,Benzyna+LPG,76 KM,Manualna,Na przednie koła,Auta miejskie,3,4,Szary,Tak,18/02/2009,SK205KV,Tak,Używane,True,True,True,True,,,,True,,,True,True,True,True,,,True,True,,True,True,True,True,,,True,,,,,,Tak,True,,True,,,,True,,,,,,,,True,,Niemcy,True,Tak,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,32000,"11:09, 29 stycznia 2021",6078170319,Osoby prywatnej,Osobowe,Renault,Captur,,,2013,133 000 km,1 500 cm3,Diesel,90 KM,Manualna,Na przednie koła,SUV,5,5,Czarny,Tak,,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,Tak,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Włochy,,,Tak,Tak,True,,True,,,,True,,True,,,True,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
8269,9900,"11:06, 29 stycznia 2021",6054402598,Firmy,Osobowe,Renault,Scenic,,II (2003-2009),2008,197 000 km,1 500 cm3,Diesel,105 KM,Manualna,Na przednie koła,Minivan,5,5,Inny kolor,Tak,,,,Używane,True,True,True,True,,,,True,,True,True,True,True,True,,,True,,,True,True,True,True,,,True,,True,,,Tak,,,,,,,,,,,,,,,,,True,,True,Tak,Tak,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,21900,"11:04, 29 stycznia 2021",6081683789,Osoby prywatnej,Osobowe,Renault,Espace,2.0T 16V Expression,IV (2003-2014),2007,165 000 km,1 998 cm3,Benzyna,170 KM,Automatyczna,Na przednie koła,Minivan,5,,Czarny,,,,,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,Tak,True,,True,,True,True,True,,True,True,True,True,True,True,True,True,Szwajcaria,,,,Tak,True,,True,,True,,True,,True,,,True,,True,,,,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,,
8271,42500,"11:03, 29 stycznia 2021",6081400294,Firmy,Osobowe,Renault,Captur,1.5 dCi Energy Limited,I (2013-2019),2016,110 200 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,,05/07/2016,,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,True,,True,,True,,95 g/km,Tak,Tak,True,,True,True,True,,True,,True,True,True,True,,True,True,True,Polska,True,,Tak,Tak,,,True,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
8272,22900,"11:03, 29 stycznia 2021",6081747546,Firmy,Osobowe,Renault,Koleos,2.0 dCi Expression,,2010,235 000 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,SUV,5,5,Czarny,Tak,,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,191 g/km,,,True,True,True,,,True,,True,True,True,True,,,,,True,,,Tak,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8273,53900,"11:03, 29 stycznia 2021",6079183427,Firmy,Osobowe,Renault,Kadjar,,,2016,149 800 km,1 598 cm3,Diesel,130 KM,Manualna,Na przednie koła,SUV,5,5,Biały,Tak,26/04/2016,,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,Tak,True,True,True,True,True,True,,True,True,True,True,True,,True,,True,Francja,,Tak,Tak,Tak,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,6900,"11:03, 29 stycznia 2021",6080846546,Firmy,Osobowe,Renault,Kangoo,,I (1998-2008),2006,380 860 km,1 461 cm3,Diesel,80 KM,Manualna,Na przednie koła,Minivan,5,5,Żółty,,11/01/2007,,Tak,Używane,True,True,True,True,,,True,,,,True,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,True,,,,,True,,,Polska,True,Tak,Tak,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,30000,"10:58, 29 stycznia 2021",6081399858,Osoby prywatnej,Osobowe,Renault,Megane,,IV (2016-),2019,33 000 km,1 461 cm3,Diesel,115 KM,Automatyczna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,
8276,1890,"10:57, 29 stycznia 2021",6055419495,Firmy,Osobowe,Renault,Scenic,,II (2003-2009),2006,237 000 km,1 870 cm3,Diesel,120 KM,Manualna,Na przednie koła,Minivan,5,5,Inny kolor,,,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
8277,16728,"10:56, 29 stycznia 2021",6080956311,Osoby prywatnej,Osobowe,Renault,Laguna,2.0 DCi Privilege,III (2007-),2009,215 000 km,1 995 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,20/02/2009,GMB1A09,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,188 g/km,Tak,Tak,True,,True,True,,True,True,,True,True,True,,True,,True,True,Polska,,,,Tak,,,,,True,,True,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
8278,13900,"10:56, 29 stycznia 2021",6080575328,Firmy,Osobowe,Renault,Megane,1.5 dCi Business,III (2008-2016),2010,184 596 km,1 461 cm3,Diesel,95 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,Tak,,,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,,,True,True,True,True,True,,True,True,True,,106 g/km,,,True,,,,True,,,,,,True,,,,,True,,,Tak,,Tak,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279,5500,"10:55, 29 stycznia 2021",6080513810,Firmy,Osobowe,Renault,Espace,,III (1997-2003),2002,210 113 km,2 958 cm3,Diesel,177 KM,Automatyczna,Na przednie koła,Minivan,5,7,Srebrny,,,,,Używane,True,True,True,True,,,True,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,,,,,True,True,,,,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
8280,23000,"10:55, 29 stycznia 2021",6079350680,Osoby prywatnej,Osobowe,Renault,Laguna,,III (2007-),2008,248 000 km,1 995 cm3,Diesel,200 KM,Manualna,Na przednie koła,Coupe,2,4,Niebieski,,,,Tak,Używane,True,True,True,True,True,True,,True,,,,True,True,,True,,True,,,True,True,True,True,True,True,True,True,True,,,,,,True,,True,True,,,True,,,True,True,,,True,True,Francja,,,,,,,,True,True,,,,,,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
8281,21000,"10:50, 29 stycznia 2021",6065685868,Osoby prywatnej,Osobowe,Renault,Megane,,III (2008-2016),2010,122 000 km,1 598 cm3,Benzyna,112 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,10/02/2010,,,Używane,True,True,True,True,,,,True,,True,True,True,True,,,,True,True,,True,True,True,True,,,,,True,True,,,,,True,True,,,,,,,,True,True,,True,True,True,,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8282,7900,"10:50, 29 stycznia 2021",6056311389,Firmy,Osobowe,Renault,Scenic,,II (2003-2009),2005,198 000 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,27/05/2005,,,Używane,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,,,True,True,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,Niemcy,,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,30000,"10:50, 29 stycznia 2021",6079717198,Firmy,Osobowe,Renault,Trafic,,II (2001-2014),2012,100 000 km,1 988 cm3,Diesel,115 KM,Manualna,,Minivan,3,,Czarny,Tak,,,,Używane,,True,True,True,,,True,,,,,True,True,True,,,,,True,True,True,True,True,,,,,,,,Tak,Tak,True,,True,,,,True,,,,True,,True,,,,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8284,18900,"10:49, 29 stycznia 2021",6080941960,Osoby prywatnej,Osobowe,Renault,Laguna,2.0 16V 140,III (2007-),2007,96 000 km,1 997 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Sedan,5,5,Niebieski,Tak,,,,Używane,True,True,True,True,True,True,,True,,,True,True,True,,,,True,True,True,True,True,True,True,,,True,True,,,185 g/km,Tak,Tak,,,True,,,,,True,,,,,,,,True,Niemcy,,Tak,Tak,Tak,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8285,56900,"10:47, 29 stycznia 2021",6081399386,Firmy,Osobowe,Renault,Talisman,1.6 Energy dCi Zen,,2016,120 720 km,1 598 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,16/01/2017,,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,106 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,Polska,,,Tak,Tak,,,True,,,,,,,,,True,Tak,,,True,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,
8286,6400,"10:46, 29 stycznia 2021",6079765684,Firmy,Osobowe,Renault,Espace,,IV (2003-2014),2004,202 475 km,2 000 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Minivan,5,7,Srebrny,Tak,,,,Używane,True,True,,,True,True,,True,,,True,True,,True,True,True,True,True,,,True,True,,,True,True,,,,,Tak,,,,,,,,,True,True,,,,,,,,Niemcy,,Tak,Tak,Tak,True,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8287,18300,"10:44, 29 stycznia 2021",6072677989,Firmy,Osobowe,Renault,Koleos,2.0 dCi 4x4 Dynamique,,2008,251 000 km,1 995 cm3,Diesel,150 KM,Automatyczna,4x4 (dołączany automatycznie),SUV,5,5,Szary,Tak,12/01/2010,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,221 g/km,Tak,,,,True,,True,True,,True,True,,True,True,,,,True,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288,22500,"10:41, 29 stycznia 2021",6081746106,Osoby prywatnej,Osobowe,Renault,Grand Scenic,TCe 130,III (2009-2013),2010,155 000 km,1 397 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Minivan,5,7,Niebieski,Tak,25/06/2010,OFG4040,,Używane,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,,168 g/km,,Tak,True,True,True,,,,,True,True,,True,,,True,,True,Niemcy,,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
