,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Pierwszy właściciel,Serwisowany w ASO,Stan,ABS,Poduszka powietrzna kierowcy,Bluetooth,Klimatyzacja automatyczna,Tempomat,Centralny zamek,Wspomaganie kierownicy,Czujnik deszczu,System Start-Stop,Immobilizer,Alarm,Elektrochromatyczne lusterko wsteczne,Światła LED,VAT marża,Gwarancja dealerska (w cenie),Elektryczne szyby przednie,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo SD,Kurtyny powietrzne,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła do jazdy dziennej,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Relingi dachowe,Wielofunkcyjna kierownica,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Gniazdo AUX,Isofix,Komputer pokładowy,Ogranicznik prędkości,Poduszki boczne przednie,Światła Xenonowe,Tapicerka welurowa,Filtr cząstek stałych,Bezwypadkowy,Asystent parkowania,Klimatyzacja czterostrefowa,Poduszki boczne tylne,Elektrycznie ustawiane fotele,Kamera cofania,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Światła przeciwmgielne,Odtwarzacz DVD,Podgrzewane tylne siedzenia,Szyberdach,Tapicerka skórzana,Elektrochromatyczne lusterka boczne,Hak,Tempomat aktywny,Podgrzewana przednia szyba,Łopatki zmiany biegów,Zmieniarka CD,Klimatyzacja manualna,Leasing,Asystent pasa ruchu,Czujnik martwego pola,Dach panoramiczny,Perłowy,Kierownica po prawej (Anglik),Ogrzewanie postojowe,Uszkodzony,Okres gwarancji producenta,lub do (przebieg km),Regulowane zawieszenie,Akryl (niemetalizowany),HUD (wyświetlacz przezierny),Tuner TV,Radio niefabryczne,Opłata początkowa,Miesięczna rata,Liczba pozostałych rat,Wartość wykupu,Tuning,VIN,Matowy,Homologacja ciężarowa,Zarejestrowany jako zabytek
393,11999,"10:01, 7 lutego 2021",6081004196,Osoby prywatnej,Osobowe,Audi,A3,1.6 Ambition,8P (2003-2012),2004,270 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,162 g/km,Kompakt,3,5,Czarny,,,,,12/02/2004,,,,Tak,Używane,True,True,,True,,True,True,,,True,,,,,,True,,,,True,,,,True,True,True,True,,True,,,True,,,,True,True,,,,,,,,True,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,59900,"10:01, 7 lutego 2021",6080949020,Osoby prywatnej,Osobowe,Audi,Q5,2.0 TFSI Quattro Tiptronic,8R (2008-2016),2012,115 000 km,1 984 cm3,Benzyna,224 KM,Automatyczna,4x4 (stały),184 g/km,SUV,5,5,Niebieski,,Tak,,Stany Zjednoczone,,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,,True,True,,True,True,,,,True,True,True,True,True,True,True,True,True,,True,True,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
395,21700,"10:00, 7 lutego 2021",6079486407,Osoby prywatnej,Osobowe,Audi,A3,,8P (2003-2012),2007,229 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Czarny,Tak,,,,,,,,,Używane,True,True,,True,,True,True,,,True,,True,,,,True,,True,,,True,True,,True,True,True,True,,True,,True,,,,,True,True,,,True,,,,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
396,36000,"10:00, 7 lutego 2021",6081699144,Osoby prywatnej,Osobowe,Audi,Q7,3.0 TDI Quattro Tiptronic,I (2005-2015),2007,239 000 km,2 967 cm3,Diesel,233 KM,Automatyczna,4x4 (dołączany automatycznie),,SUV,5,,Srebrny,,,,,,,Tak,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,,,,True,True,True,,True,True,True,,True,True,True,True,True,True,,True,,True,,True,True,True,,,True,True,True,True,,,,,,,True,,,True,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
397,102900,"09:59, 7 lutego 2021",6081811627,Firmy,Osobowe,Audi,A6,2.0 TDI ultra S tronic,C7 (2011-2018),2017,109 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Biały,,Tak,,Niemcy,,,Tak,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,True,,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,,,,,,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,159894,"09:58, 7 lutego 2021",6081610622,Firmy,Osobowe,Audi,Q2,,,2021,,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,SUV,5,5,Niebieski,Tak,Tak,Tak,Polska,,,,,,Nowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
399,25900,"09:57, 7 lutego 2021",6081453353,Osoby prywatnej,Osobowe,Audi,A3,2.0 TDI DPF Ambiente,8P (2003-2012),2007,330 000 km,1 968 cm3,Diesel,170 KM,Manualna,,,Kompakt,3,5,Biały,,,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,
400,219900,"09:55, 7 lutego 2021",6081610477,Firmy,Osobowe,Audi,A6,,C8 (2018-),2020,23 305 km,1 984 cm3,Diesel,204 KM,Automatyczna,4x4 (dołączany automatycznie),,Kombi,5,5,Niebieski,Tak,,Tak,,,,,,Tak,Używane,True,True,True,,,True,True,True,True,True,,True,True,,,True,True,True,True,,True,,True,,True,True,True,True,True,True,,,True,,True,,True,True,True,True,True,,,,,,,,,,,True,True,,True,,,,True,True,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,
401,34900,"09:55, 7 lutego 2021",6080103734,Firmy,Osobowe,Audi,A3,2.0 TDI DPF Prime Line S tronic,8P (2003-2012),2012,230 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,144 g/km,Kompakt,5,5,Czerwony,,Tak,,Szwecja,,BKZ647,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,3 miesięcy,True,,True,True,,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,Tak,,,True,,,,True,,,,,,True,True,,,,True,,,,,,,,,,,,,Tak,,,,,,,,,,,,
402,51900,"09:55, 7 lutego 2021",6081698968,Firmy,Osobowe,Audi,Q5,2.0 TDI quattro,8R (2008-2016),2012,252 000 km,1 968 cm3,Diesel,143 KM,Manualna,4x4 (stały),162 g/km,SUV,5,5,Inny kolor,Tak,Tak,,,,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,,True,,True,,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,334900,"09:54, 7 lutego 2021",6081610458,Firmy,Osobowe,Audi,S6,,C8 (2018-),2020,26 358 km,3 000 cm3,Diesel,349 KM,Automatyczna,4x4 (stały),,Sedan,4,5,Czarny,Tak,,Tak,Polska,,,,Tak,Tak,Używane,True,True,,True,,,True,True,,,,True,True,,,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,,True,,,True,,,,Tak,,True,,True,True,,,,,True,True,True,True,,True,,True,,,Tak,,True,True,,,,,,,True,,,,,,,,,,,,,
404,49500,"09:53, 7 lutego 2021",6074916057,Osoby prywatnej,Osobowe,Audi,A3,,8V (2012-),2016,123 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Biały,Tak,,,Holandia,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
405,219514,"09:53, 7 lutego 2021",6079208212,Firmy,Osobowe,Audi,A6,40 TDI Sport S tronic,C8 (2018-),2020,10 km,1 968 cm3,Diesel,204 KM,Automatyczna,Na przednie koła,124 g/km,Sedan,5,5,Biały,,Tak,Tak,,,,,,,Nowe,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,Tak,,,True,True,True,True,,,,,,True,True,,,,,,,Tak,True,,,,,,,,,,Tak,,,,,,,,,,,,
406,79900,"09:53, 7 lutego 2021",6081698907,Firmy,Osobowe,Audi,A8,4.2 FSI L Quattro,D4 (2010-),2011,71 000 km,4 163 cm3,Benzyna,372 KM,Automatyczna,4x4 (stały),224 g/km,Sedan,4,5,Czarny,Tak,,,,,,Tak,,,Używane,True,True,True,True,True,True,True,True,True,True,True,,,,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,,,,,,True,True,True,True,True,,,True,True,True,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
407,26900,"09:53, 7 lutego 2021",6081453863,Firmy,Osobowe,Audi,A3,Cabriolet 1.8 TFSI S tronic,8P (2003-2012),2008,180 000 km,1 798 cm3,Benzyna,160 KM,Automatyczna,Na przednie koła,154 g/km,Kabriolet,2,4,Czarny,Tak,Tak,,,,,,,,Używane,True,True,True,True,True,True,True,,,True,,True,True,,,True,,True,,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,,,True,True,,True,True,,,,,,,,,True,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
408,25000,"09:52, 7 lutego 2021",6081453872,Firmy,Osobowe,Audi,A3,,8P (2003-2012),2008,154 000 km,1 798 cm3,Benzyna,160 KM,Automatyczna,Na przednie koła,149 g/km,Kompakt,5,5,Czarny,Tak,,,Niemcy,06/03/2007,L-JG-288,,Tak,Tak,Używane,True,True,,True,,True,True,,,True,True,,,Tak,3 miesięcy,True,,True,,True,True,,,True,True,True,True,True,True,,True,True,True,,True,True,,,True,,True,,True,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
409,77700,"09:52, 7 lutego 2021",6081563761,Osoby prywatnej,Osobowe,Audi,A6,3.0 TDI Quattro Tiptronic,C7 (2011-2018),2012,261 000 km,2 967 cm3,Diesel,313 KM,Automatyczna,4x4 (stały),169 g/km,Sedan,4,5,Czarny,,,Tak,Polska,18/04/2012,EL6G807,Tak,,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,,True,True,,,Tak,True,True,True,True,,True,True,,True,,,True,True,,True,True,True,,,Tak,True,True,,Tak,,,,,,,,,,,58 500 PLN,1 500 PLN,12,700 PLN,,,,,
410,196900,"09:51, 7 lutego 2021",6076941457,Firmy,Osobowe,Audi,S7,,C7 (2011-2018),2016,83 000 km,3 993 cm3,Benzyna,450 KM,Automatyczna,4x4 (stały),,Coupe,5,4,Szary,Tak,Tak,,Niemcy,,,,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,,True,True,,,Tak,,True,,True,True,True,,,True,,,True,True,,True,,True,,,,True,True,,,,True,,,,True,,True,,,,,,,,,,,
411,131065,"09:51, 7 lutego 2021",6081610391,Firmy,Osobowe,Audi,Q2,,,2021,,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,SUV,5,5,Szary,Tak,Tak,Tak,Polska,,,,,,Nowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
412,14500,"09:51, 7 lutego 2021",6081352275,Osoby prywatnej,Osobowe,Audi,A4,Avant 3.0 TDI Quattro,B7 (2004-2007),2005,388 000 km,2 967 cm3,Diesel,204 KM,Manualna,4x4 (dołączany automatycznie),,Kombi,5,5,Czarny,,,,,30/03/2005,LU046FH,Tak,,,Używane,True,True,,True,True,True,True,,,True,True,,,,,True,,True,True,True,,,True,True,True,True,True,,True,,True,True,True,True,,True,True,,,True,True,,,True,,,,,,,True,,True,,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,77000,"09:51, 7 lutego 2021",6081835487,Osoby prywatnej,Osobowe,Audi,A6,Avant 3.0 TDI DPF quattro tiptronic,C7 (2011-2018),2012,282 024 km,2 967 cm3,Diesel,313 KM,Automatyczna,4x4 (stały),169 g/km,Kombi,5,5,Czarny,,,,Niemcy,,,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,Tak,True,True,True,True,True,True,,,True,,True,True,True,,True,True,True,,,,True,True,True,Tak,,True,,,,,,,,,,,,,,,,,
414,399900,"09:50, 7 lutego 2021",6079775523,Firmy,Osobowe,Audi,Q8,,,2020,4 641 km,2 967 cm3,Diesel,231 KM,Automatyczna,4x4 (dołączany automatycznie),,Kombi,5,5,Szary,,Tak,Tak,Polska,30/11/2020,SO0096V,,,,Używane,,True,True,True,True,True,True,,,,,,,,,,,,,,True,,True,,True,True,True,True,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
415,31900,"09:49, 7 lutego 2021",6079207005,Osoby prywatnej,Osobowe,Audi,A3,2.0 TDI Ambition,8V (2012-),2012,145 140 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,106 g/km,Kompakt,3,5,Brązowy,,,,Niemcy,,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,Tak,,,,True,,,True,True,True,,,,True,,,,,,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,
416,31900,"09:49, 7 lutego 2021",6079207005,Osoby prywatnej,Osobowe,Audi,A3,2.0 TDI Ambition,8V (2012-),2012,145 140 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,106 g/km,Kompakt,3,5,Brązowy,,,,Niemcy,,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,Tak,,,,True,,,True,True,True,,,,True,,,,,,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,
417,69900,"09:49, 7 lutego 2021",6081274961,Firmy,Osobowe,Audi,A4,2.0 TFSI ultra,B9 (2015-),2016,122 502 km,1 984 cm3,Benzyna,190 KM,Manualna,Na przednie koła,127 g/km,Kombi,4,5,Czarny,,Tak,Tak,Niemcy,,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,,,,,True,True,True,,True,True,,True,True,True,True,True,True,True,,,,,,True,True,True,True,,True,True,,True,,,,,,,,,,True,,,,,,,True,,,,,,,Tak,,,,,,,,,,,Tak,,,,,,,,,,,,
418,236712,"09:49, 7 lutego 2021",6080001236,Firmy,Osobowe,Audi,A5,,F5 (2016-),2020,4 468 km,1 968 cm3,Diesel,190 KM,Automatyczna,4x4 (dołączany automatycznie),,Kompakt,5,5,Biały,,Tak,Tak,Polska,29/09/2020,SO8369U,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
419,46500,"09:48, 7 lutego 2021",6081317867,Firmy,Osobowe,Audi,A5,3.0 TDI Sportback quattro DPF S tronic,8T (2007-2016),2009,132 000 km,2 967 cm3,Diesel,240 KM,Automatyczna,4x4 (stały),174 g/km,Sedan,5,5,Czarny,,,,Francja,27/11/2009,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,,,,,,True,True,,True,True,True,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
420,30500,"09:48, 7 lutego 2021",6081698249,Osoby prywatnej,Osobowe,Audi,A6,3.0 TDI Quattro Tiptronic,C6 (2004-2011),2008,250 000 km,2 967 cm3,Diesel,233 KM,Automatyczna,,230 g/km,Sedan,5,5,Srebrny,Tak,,,,,,Tak,Tak,,Używane,True,True,True,True,True,True,True,True,,True,,True,,,,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,,,True,,,Tak,True,,,,,True,,True,,,,True,True,True,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,
421,19700,"09:48, 7 lutego 2021",6082093671,Osoby prywatnej,Osobowe,Audi,A6,2.0 TDI DPF Multitronic,C6 (2004-2011),2007,248 300 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,181 g/km,Sedan,4,5,Czarny,Tak,,,,,GS69300,Tak,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,,,,True,True,True,,True,True,,,True,True,True,True,True,True,,True,,True,,True,True,True,True,,True,True,,True,,,Tak,,,,True,,,True,,True,,,,True,True,True,,,,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,
422,28044,"09:47, 7 lutego 2021",6067217600,Firmy,Osobowe,Audi,A4,Avant 2.0 TDI,B8 (2007-2015),2009,289 000 km,1 968 cm3,Diesel,140 KM,Manualna,,,Kombi,5,5,Srebrny,Tak,,Tak,,,,,Tak,Tak,Używane,True,True,,True,,True,True,True,,True,,,,,,True,,,,,,,,True,True,True,True,,,,,,,,,True,,True,,True,True,,True,,,,Tak,,,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
423,622334,"09:47, 7 lutego 2021",6081453261,Firmy,Osobowe,Audi,RS6,TFSI Quattro Tiptronic,,2021,1 km,3 996 cm3,Benzyna,600 KM,Automatyczna,4x4 (stały),263 g/km,Kombi,5,5,Czarny,Tak,,Tak,,,,,,,Nowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,
424,172913,"09:47, 7 lutego 2021",6081610206,Firmy,Osobowe,Audi,A4,,B9 (2015-),2021,,1 984 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,Sedan,5,5,Biały,,Tak,Tak,Polska,,,,,,Nowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
425,99900,"09:46, 7 lutego 2021",6081609708,Firmy,Osobowe,Audi,Q3,1.4 TFSI cylinder on demand S tronic,,2016,38 136 km,1 395 cm3,Benzyna,149 KM,Automatyczna,Na przednie koła,135 g/km,SUV,5,5,Czarny,Tak,Tak,,Polska,29/09/2016,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,Tak,,,True,,True,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,205674,"09:46, 7 lutego 2021",6081274846,Firmy,Osobowe,Audi,Q3,,,2021,1 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,SUV,5,5,Biały,,Tak,Tak,Polska,,,,,,Nowe,,True,True,True,True,True,,,,,,True,True,,,,,,,,True,True,,,True,True,True,,,True,,,,True,True,,,,,True,,,True,,,,Tak,True,,,True,True,,,,,,,,,,,,,,True,Tak,,,,,,,,,,,,,,,,,,,,,,,
427,327721,"09:46, 7 lutego 2021",6081274834,Firmy,Osobowe,Audi,A7,,,2021,1 km,1 968 cm3,Diesel,204 KM,Automatyczna,4x4 (dołączany automatycznie),,Sedan,5,5,Czarny,,Tak,Tak,Polska,,,,,,Nowe,True,True,True,True,True,True,True,,,,True,,True,,,,,,,True,True,True,True,,True,True,True,,,,,,,,True,,,,,True,True,,,,,,Tak,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
428,78900,"09:46, 7 lutego 2021",6074977477,Firmy,Osobowe,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2014,173 712 km,2 967 cm3,Diesel,204 KM,Automatyczna,4x4 (stały),,Kombi,5,5,Szary,Tak,Tak,Tak,Polska,02/10/2014,,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,,,Tak,,True,True,,,True,,,,,,True,True,,True,,,True,,,True,True,True,,,True,,,,True,,,,,,,,,,,,,
429,18900,"09:44, 7 lutego 2021",6079986158,Firmy,Osobowe,Audi,A4,1.8T,B6 (2000-2004),2003,250 000 km,1 781 cm3,Benzyna,190 KM,Manualna,Na przednie koła,,Sedan,4,5,Szary,Tak,,,Niemcy,,,,,Tak,Używane,True,True,,True,True,True,True,,,True,True,,,Tak,,True,,True,,True,True,,,True,True,True,True,,True,,True,,True,,True,True,,,,,True,,True,,True,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,18900,"09:44, 7 lutego 2021",6082062457,Firmy,Osobowe,Audi,A4,2.0,B7 (2004-2007),2005,240 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kombi,4,5,Inny kolor,Tak,Tak,,Niemcy,,,Tak,Tak,Tak,Używane,True,True,,True,True,True,True,,,True,True,,,Tak,,True,,,,True,True,True,,True,True,True,True,True,True,,True,True,True,,,True,True,,,,True,,True,,True,,Tak,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,79900,"09:43, 7 lutego 2021",6080779725,Firmy,Osobowe,Audi,A8,,D4 (2010-),2011,267 000 km,4 134 cm3,Diesel,350 KM,Automatyczna,4x4 (stały),199 g/km,Sedan,4,5,Czarny,Tak,,,,,,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,True,,,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,
432,17900,"09:43, 7 lutego 2021",6081698488,Firmy,Osobowe,Audi,A4,Avant 2.0 TDI Multitronic,B7 (2004-2007),2005,219 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,167 g/km,Kombi,5,5,Szary,Tak,,,Niemcy,,,,,Tak,Używane,True,True,,True,True,True,True,,,True,,,,Tak,,True,,,,True,,,,True,True,True,True,,True,,True,,,True,,True,True,,,,True,,,True,True,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,218705,"09:42, 7 lutego 2021",6081274638,Firmy,Osobowe,Audi,A6,,C8 (2018-),2020,,1 968 cm3,Diesel,204 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Szary,,Tak,Tak,Polska,,,,,,Nowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
434,134077,"09:42, 7 lutego 2021",6081274623,Firmy,Osobowe,Audi,A3,,8V (2012-),2020,3 979 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Biały,,Tak,Tak,Polska,19/11/2020,WA0105F,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
435,223767,"09:40, 7 lutego 2021",6081274617,Firmy,Osobowe,Audi,A6,,C8 (2018-),2020,,1 968 cm3,Diesel,204 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Czarny,,Tak,Tak,Polska,,,,,,Nowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
436,60999,"09:40, 7 lutego 2021",6080623364,Firmy,Osobowe,Audi,Q5,,8R (2008-2016),2010,205 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,4x4 (dołączany automatycznie),,SUV,5,5,Czarny,Tak,,,Niemcy,,BRAKNR,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,True,True,Tak,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,,,True,,,True,True,True,True,,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
437,79500,"09:39, 7 lutego 2021",6079781623,Osoby prywatnej,Osobowe,Audi,A6,Avant 2.0 TDI Ultra S tronic,C7 (2011-2018),2017,253 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,118 g/km,Kombi,5,5,Czarny,Tak,,,,,,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,,,Tak,,True,True,True,,True,,,True,,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,
438,678936,"09:39, 7 lutego 2021",6081595109,Firmy,Osobowe,Audi,S8,TFSI Quattro Tiptronic,D4 (2010-),2021,20 km,3 996 cm3,Benzyna,571 KM,Automatyczna,,258 g/km,Sedan,4,,Inny kolor,Tak,Tak,Tak,,,,,,,Nowe,True,True,True,,True,True,,True,,True,True,,True,,,True,,,,,,,,,True,True,True,,,,,,,,,,,,True,True,,,,,,,Tak,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,5 427 PLN,,,,,,,
439,224768,"09:38, 7 lutego 2021",6081274558,Firmy,Osobowe,Audi,Q5,,FY (2017-),2020,,1 968 cm3,Diesel,,Automatyczna,4x4 (dołączany automatycznie),,SUV,4,5,Czarny,Tak,Tak,Tak,Polska,,,,,,Nowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
